%---------------------------HEADER---------------------------
%GUID:C1BAEF13-A4AE-4775-9B14-9E867A12977E
%VERSION:1.3
%OUTPUT_FILE:./E-TEST-20160412_141932.txt
%CONTACT_LOCATION:test
%SENSOR_SERIAL:A2-300693;A2-422081;A2-422073;A2-422071
%FREQUENCY:500HZ
%RECORD_CREATION_TIME:2016-04-12 14.19.32
%TRIGGER_VOTES:1
%CHANNELS:A2-300693_x;A2-300693_y;A2-300693_z;A2-422081_x;A2-422081_y;A2-422081_z;A2-422073_x;A2-422073_y;A2-422073_z;A2-422071_x;A2-422071_y;A2-422071_z
%VOTES_PER_CHANNEL:1;1;1;1;1;1;1;1;1;1;1;1
%MEASURE_UNIT:S;G;G;G;G;G;G;G;G;G;G;G;G
%TRIGGER_THRESHOLDS_PER_CHANNEL:0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G
%DETRIGGER_THRESHOLDS_PER_CHANNEL:0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G;0.01G
%TRIGGER_STATES_PER_CHANNEL:0;0;0;0;0;0;1;1;1;0;0;0
%MINIMUM_TIME_RUNNING:10S
%PRE_EVENT_TIME:5S
%POST_EVENT_TIME:5S
%CONTACT_EMAIL:-
%CONTACT_PHONENUMBER:none
%CONTINUOUS_DURATION:900S
%CONTINUOUS_FILENAME_FORMAT:yyyyMMdd_hhmmss
%TIME_SOH:3000S
%TIME_ALERT:3600S
%----------------------------DATA----------------------------
+1460470768.373;-0.000596560000;-0.000780740000;-0.000150160000;+0.000339020000;+0.000844220000;-0.001367980000;+0.000985440000;-0.002843660000;+0.001363040000;-0.000041160000;+0.001459020000;+0.000661400000;
+1460470768.375;-0.000906560000;-0.000130740000;-0.000500160000;+0.000719020000;+0.000964220000;-0.001897980000;+0.000915440000;-0.001273660000;+0.001213040000;+0.001068840000;+0.000429020000;+0.000311400000;
+1460470768.377;-0.001176560000;-0.000020740000;+0.000689840000;+0.000909020000;+0.001004220000;-0.001627980000;+0.000765440000;+0.000216340000;+0.001403040000;+0.000458840000;+0.000359020000;+0.000241400000;
+1460470768.379;-0.000106560000;-0.000320740000;+0.001409840000;+0.001179020000;+0.001194220000;-0.001287980000;+0.001105440000;+0.000596340000;+0.000903040000;+0.000538840000;+0.000429020000;+0.000051400000;
+1460470768.381;+0.001193440000;-0.001510740000;+0.001069840000;+0.001059020000;+0.001004220000;-0.000947980000;+0.001145440000;-0.000053660000;-0.000616960000;+0.000878840000;+0.000579020000;+0.000581400000;
+1460470768.383;+0.001343440000;-0.001430740000;+0.000459840000;+0.001139020000;+0.000584220000;-0.000787980000;+0.001825440000;-0.000243660000;-0.001576960000;+0.000878840000;+0.000849020000;+0.000311400000;
+1460470768.385;+0.001613440000;-0.001010740000;+0.001069840000;+0.000829020000;+0.000884220000;-0.000717980000;+0.000685440000;+0.001466340000;-0.001346960000;+0.000148840000;+0.001159020000;+0.000121400000;
+1460470768.387;+0.001493440000;-0.001010740000;+0.000919840000;+0.000599020000;+0.000694220000;-0.000717980000;+0.000265440000;+0.002236340000;-0.000616960000;-0.000111160000;+0.000549020000;+0.000471400000;
+1460470768.389;+0.000773440000;+0.000099260000;+0.000609840000;+0.000909020000;+0.001074220000;-0.000487980000;-0.000424560000;+0.002956340000;-0.000766960000;-0.000111160000;+0.000659020000;+0.000851400000;
+1460470768.391;+0.000393440000;+0.000549260000;+0.000379840000;+0.001819020000;+0.000694220000;-0.000637980000;-0.001754560000;+0.003606340000;-0.000046960000;-0.000611160000;-0.000710980000;+0.000811400000;
+1460470768.393;+0.000433440000;+0.001279260000;+0.000609840000;+0.001179020000;+0.000614220000;-0.000147980000;-0.001414560000;+0.003836340000;+0.000453040000;-0.000381160000;-0.000330980000;+0.000851400000;
+1460470768.395;+0.000543440000;+0.001319260000;+0.000919840000;+0.001059020000;+0.001224220000;-0.000067980000;-0.001914560000;+0.003946340000;+0.001323040000;-0.000881160000;-0.000710980000;+0.000161400000;
+1460470768.397;+0.000163440000;+0.000819260000;+0.000839840000;+0.001479020000;+0.000924220000;+0.000122020000;-0.002444560000;+0.003566340000;+0.001363040000;-0.000571160000;-0.000520980000;-0.000298600000;
+1460470768.399;+0.000503440000;+0.001769260000;+0.000529840000;+0.001139020000;+0.000614220000;+0.000082020000;-0.002744560000;+0.003416340000;+0.000413040000;-0.000801160000;-0.000750980000;-0.000138600000;
+1460470768.401;+0.000043440000;+0.002689260000;-0.000040160000;+0.001629020000;-0.000525780000;+0.000012020000;-0.002594560000;+0.002956340000;+0.001293040000;+0.000078840000;-0.001440980000;-0.000488600000;
+1460470768.403;-0.000066560000;+0.002159260000;-0.000460160000;+0.001369020000;-0.001055780000;+0.000732020000;-0.002024560000;+0.002576340000;+0.001173040000;-0.000301160000;-0.000750980000;-0.000328600000;
+1460470768.405;-0.000596560000;+0.002839260000;-0.000230160000;+0.000869020000;-0.000905780000;+0.000662020000;-0.001644560000;+0.002696340000;+0.001253040000;+0.000228840000;-0.001320980000;-0.000558600000;
+1460470768.407;+0.000883440000;+0.001809260000;-0.000690160000;+0.000949020000;-0.001055780000;+0.000432020000;-0.002134560000;+0.001966340000;+0.001293040000;+0.000498840000;-0.000980980000;-0.000558600000;
+1460470768.409;+0.001003440000;+0.000669260000;-0.001260160000;+0.001519020000;-0.001025780000;+0.000082020000;-0.001644560000;+0.001166340000;+0.001363040000;-0.000491160000;-0.000600980000;-0.000678600000;
+1460470768.411;+0.000583440000;+0.001129260000;-0.001140160000;+0.001479020000;-0.001215780000;+0.000012020000;-0.000954560000;+0.000096340000;+0.000453040000;-0.001031160000;-0.000600980000;-0.001748600000;
+1460470768.413;-0.000296560000;+0.001809260000;-0.000920160000;+0.000299020000;-0.000445780000;+0.000692020000;-0.001264560000;-0.000243660000;+0.001323040000;+0.000878840000;-0.000640980000;-0.001328600000;
+1460470768.415;-0.000336560000;+0.001659260000;-0.000500160000;+0.001519020000;-0.000415780000;+0.000882020000;-0.002174560000;-0.001083660000;+0.000983040000;+0.000538840000;-0.001400980000;+0.000811400000;
+1460470768.417;-0.000256560000;+0.001129260000;+0.000499840000;+0.001289020000;-0.001215780000;+0.000732020000;-0.000264560000;-0.001693660000;-0.000126960000;-0.000691160000;-0.000830980000;+0.002031400000;
+1460470768.419;+0.000313440000;-0.000130740000;+0.000609840000;+0.001209020000;-0.001245780000;+0.000582020000;+0.000265440000;-0.002993660000;-0.000886960000;-0.000191160000;-0.000750980000;+0.001531400000;
+1460470768.421;-0.000826560000;-0.000130740000;+0.000379840000;+0.001209020000;-0.000985780000;+0.000312020000;+0.000345440000;-0.002763660000;-0.001076960000;+0.000798840000;-0.000410980000;-0.000368600000;
+1460470768.423;-0.000106560000;-0.000670740000;+0.000229840000;+0.001019020000;-0.001365780000;+0.000732020000;-0.000074560000;-0.002843660000;-0.002106960000;+0.000988840000;-0.000250980000;-0.001778600000;
+1460470768.425;-0.000216560000;-0.001160740000;+0.000309840000;+0.001019020000;-0.001025780000;+0.000352020000;+0.000225440000;-0.004063660000;-0.002416960000;+0.000308840000;-0.000480980000;-0.000978600000;
+1460470768.427;+0.000853440000;-0.001350740000;-0.000230160000;+0.001559020000;-0.000715780000;+0.000202020000;+0.000875440000;-0.005123660000;-0.002296960000;+0.000838840000;-0.001170980000;-0.000408600000;
+1460470768.429;-0.000526560000;-0.000740740000;+0.000989840000;+0.001629020000;+0.000084220000;+0.000622020000;+0.001255440000;-0.004593660000;-0.001386960000;+0.000418840000;-0.001170980000;-0.000488600000;
+1460470768.431;-0.001096560000;-0.000590740000;+0.001409840000;+0.001209020000;-0.000025780000;+0.001072020000;+0.001755440000;-0.004673660000;-0.001956960000;-0.000381160000;-0.001090980000;-0.000178600000;
+1460470768.433;-0.001176560000;-0.000710740000;+0.001789840000;+0.001399020000;-0.000795780000;+0.000462020000;+0.001825440000;-0.003753660000;-0.002336960000;-0.000001160000;-0.001700980000;+0.000391400000;
+1460470768.435;+0.000233440000;-0.001810740000;+0.001259840000;+0.000989020000;+0.000194220000;-0.000027980000;+0.002325440000;-0.004173660000;-0.002526960000;+0.000148840000;-0.001440980000;+0.000161400000;
+1460470768.437;+0.000203440000;-0.002230740000;+0.001719840000;+0.000149020000;+0.000234220000;-0.000067980000;+0.002435440000;-0.003453660000;-0.002186960000;+0.001148840000;-0.000330980000;-0.000138600000;
+1460470768.439;-0.000026560000;-0.001960740000;+0.001869840000;+0.001439020000;+0.000194220000;+0.000042020000;+0.002475440000;-0.003073660000;-0.001306960000;+0.001258840000;+0.000009020000;-0.000638600000;
+1460470768.441;+0.000083440000;-0.000710740000;+0.001679840000;+0.001519020000;+0.000884220000;+0.000272020000;+0.001825440000;-0.001013660000;-0.000386960000;+0.000418840000;+0.000659020000;-0.000828600000;
+1460470768.443;-0.000106560000;-0.001130740000;+0.000879840000;+0.000489020000;+0.000234220000;+0.000082020000;+0.001295440000;+0.000636340000;-0.000386960000;+0.000148840000;+0.001349020000;-0.000528600000;
+1460470768.445;+0.000233440000;-0.001350740000;+0.000609840000;+0.000069020000;+0.001154220000;+0.000122020000;+0.001295440000;+0.001926340000;+0.000713040000;-0.000381160000;+0.001159020000;+0.000621400000;
+1460470768.447;-0.000106560000;-0.001160740000;+0.000339840000;+0.000179020000;+0.001114220000;-0.000987980000;+0.000765440000;+0.002996340000;+0.001743040000;-0.000301160000;+0.001539020000;+0.000661400000;
+1460470768.449;-0.000146560000;-0.000820740000;+0.000649840000;+0.000339020000;+0.000734220000;-0.001177980000;+0.000145440000;+0.005056340000;+0.002933040000;+0.000148840000;+0.001649020000;+0.001081400000;
+1460470768.451;+0.000543440000;-0.000740740000;-0.000110160000;+0.000569020000;+0.001804220000;-0.001057980000;+0.001065440000;+0.005096340000;+0.002433040000;+0.000188840000;+0.002149020000;+0.000811400000;
+1460470768.453;-0.000026560000;-0.000400740000;-0.000570160000;+0.000409020000;+0.002564220000;-0.000677980000;+0.001255440000;+0.005166340000;+0.002353040000;+0.000688840000;+0.001999020000;+0.000351400000;
+1460470768.455;-0.000676560000;+0.000319260000;-0.000190160000;+0.000829020000;+0.002034220000;-0.000487980000;+0.000985440000;+0.005136340000;+0.002123040000;+0.000308840000;+0.001959020000;+0.001571400000;
+1460470768.457;+0.000313440000;-0.000130740000;-0.000380160000;+0.000599020000;+0.002064220000;-0.000567980000;+0.000875440000;+0.005166340000;+0.001933040000;+0.001178840000;+0.001539020000;+0.001611400000;
+1460470768.459;+0.000813440000;-0.000360740000;-0.000530160000;+0.000299020000;+0.001764220000;-0.000447980000;+0.001105440000;+0.004366340000;+0.001173040000;+0.000688840000;+0.001459020000;+0.001531400000;
+1460470768.461;-0.000066560000;+0.000709260000;+0.000569840000;+0.000109020000;+0.000844220000;+0.000082020000;+0.001065440000;+0.003836340000;+0.000873040000;+0.000268840000;+0.000969020000;+0.001501400000;
+1460470768.463;+0.000043440000;+0.000669260000;-0.000110160000;-0.000200980000;+0.001034220000;+0.000662020000;+0.001175440000;+0.003646340000;+0.000453040000;+0.000308840000;+0.001229020000;+0.001311400000;
+1460470768.465;+0.000503440000;+0.001319260000;-0.000760160000;+0.000369020000;+0.001224220000;+0.000582020000;+0.001295440000;+0.002196340000;+0.000793040000;+0.000838840000;+0.001309020000;-0.000108600000;
+1460470768.467;-0.001246560000;+0.002419260000;-0.000340160000;+0.000029020000;+0.000614220000;+0.000242020000;+0.001175440000;+0.001126340000;+0.000063040000;+0.000988840000;+0.000509020000;-0.000028600000;
+1460470768.469;-0.000756560000;+0.001809260000;+0.000419840000;-0.000350980000;+0.000234220000;-0.000147980000;+0.000795440000;+0.000636340000;+0.000263040000;+0.000458840000;-0.000100980000;+0.000541400000;
+1460470768.471;-0.000216560000;+0.001509260000;+0.000309840000;-0.000690980000;+0.000044220000;+0.000162020000;+0.001215440000;-0.000513660000;+0.000643040000;-0.000651160000;-0.000560980000;+0.000051400000;
+1460470768.473;-0.000676560000;+0.001999260000;-0.000000160000;-0.000270980000;-0.000485780000;+0.000462020000;+0.001595440000;-0.001843660000;+0.000293040000;-0.000531160000;-0.001590980000;+0.000051400000;
+1460470768.475;-0.000596560000;+0.001239260000;+0.000269840000;-0.000920980000;-0.000255780000;+0.000502020000;+0.001405440000;-0.002493660000;-0.000886960000;-0.000341160000;-0.002280980000;-0.000448600000;
+1460470768.477;-0.000796560000;+0.001579260000;+0.000839840000;-0.001840980000;-0.000185780000;+0.001232020000;+0.001145440000;-0.002533660000;-0.002106960000;-0.000571160000;-0.003120980000;-0.000488600000;
+1460470768.479;-0.000216560000;+0.000929260000;+0.000499840000;-0.001340980000;-0.000145780000;+0.000852020000;+0.000035440000;-0.003073660000;-0.002906960000;-0.000301160000;-0.003650980000;-0.001208600000;
+1460470768.481;+0.001003440000;-0.000250740000;-0.000080160000;-0.000620980000;-0.000755780000;+0.000582020000;-0.000844560000;-0.003033660000;-0.003136960000;+0.000148840000;-0.003570980000;-0.000908600000;
+1460470768.483;+0.001263440000;-0.000630740000;-0.000000160000;-0.000460980000;-0.000445780000;+0.001152020000;-0.000234560000;-0.003643660000;-0.003246960000;-0.000381160000;-0.003500980000;-0.001138600000;
+1460470768.485;+0.000653440000;-0.000360740000;+0.000339840000;-0.000690980000;+0.000044220000;+0.000812020000;+0.000375440000;-0.003943660000;-0.001796960000;-0.000881160000;-0.003800980000;-0.001898600000;
+1460470768.487;+0.000083440000;-0.000210740000;+0.000309840000;-0.001720980000;-0.000145780000;+0.000582020000;-0.000494560000;-0.003373660000;-0.000006960000;-0.001101160000;-0.004340980000;-0.002548600000;
+1460470768.489;+0.000963440000;-0.000170740000;+0.000309840000;-0.001380980000;+0.000734220000;+0.000122020000;-0.000494560000;-0.002653660000;+0.000453040000;-0.000231160000;-0.002890980000;-0.001248600000;
+1460470768.491;+0.000733440000;-0.000900740000;+0.000229840000;-0.000500980000;+0.000124220000;-0.000257980000;-0.000574560000;-0.002073660000;+0.000033040000;-0.000301160000;-0.002390980000;-0.000528600000;
+1460470768.493;+0.000393440000;-0.000550740000;+0.000379840000;-0.000660980000;-0.000375780000;-0.000027980000;-0.000464560000;-0.002193660000;-0.001186960000;-0.000191160000;-0.001970980000;-0.000138600000;
+1460470768.495;+0.000463440000;-0.000710740000;-0.000420160000;-0.001000980000;-0.000215780000;+0.000272020000;-0.001104560000;-0.001813660000;-0.000806960000;+0.000728840000;-0.001630980000;-0.000368600000;
+1460470768.497;-0.000146560000;-0.001430740000;-0.000760160000;-0.001340980000;+0.000614220000;+0.000772020000;-0.000954560000;-0.000433660000;-0.000046960000;-0.000151160000;-0.001250980000;+0.000051400000;
+1460470768.499;-0.000256560000;-0.000440740000;+0.000269840000;-0.000350980000;-0.000185780000;-0.000447980000;+0.000145440000;-0.000553660000;-0.000546960000;+0.000648840000;+0.000159020000;+0.000121400000;
+1460470768.501;+0.000013440000;-0.000970740000;-0.000310160000;-0.000270980000;-0.000485780000;-0.000867980000;-0.000884560000;+0.000366340000;-0.000086960000;+0.000608840000;+0.001119020000;+0.001111400000;
+1460470768.503;-0.000756560000;-0.001200740000;+0.000039840000;-0.000770980000;+0.000504220000;-0.000567980000;+0.000115440000;+0.000246340000;+0.000033040000;+0.000268840000;+0.002299020000;+0.001231400000;
+1460470768.505;-0.001056560000;-0.000290740000;+0.000039840000;-0.000810980000;+0.000774220000;+0.000042020000;-0.000004560000;+0.000856340000;+0.000673040000;+0.000568840000;+0.003979020000;+0.001381400000;
+1460470768.507;-0.001746560000;-0.000170740000;+0.000499840000;-0.000690980000;+0.001004220000;+0.000432020000;-0.000114560000;+0.000366340000;+0.001633040000;+0.000648840000;+0.004169020000;+0.001651400000;
+1460470768.509;-0.001366560000;-0.000400740000;+0.000459840000;-0.000580980000;+0.000844220000;+0.000622020000;-0.000804560000;+0.000786340000;+0.001513040000;-0.000341160000;+0.004629020000;+0.001731400000;
+1460470768.511;-0.000636560000;-0.000900740000;+0.000569840000;-0.001270980000;+0.001384220000;+0.001152020000;+0.000455440000;+0.001166340000;+0.000103040000;+0.000338840000;+0.003639020000;+0.001271400000;
+1460470768.513;-0.000446560000;-0.000930740000;+0.000719840000;-0.001070980000;+0.001804220000;+0.001072020000;-0.000384560000;+0.002696340000;-0.000236960000;+0.000918840000;+0.003289020000;+0.001651400000;
+1460470768.515;-0.000676560000;-0.000550740000;+0.001179840000;-0.000270980000;+0.001424220000;+0.001112020000;+0.000115440000;+0.001546340000;-0.000466960000;+0.000798840000;+0.003139020000;+0.001731400000;
+1460470768.517;-0.000406560000;-0.000170740000;+0.001639840000;-0.000310980000;+0.001384220000;+0.000882020000;+0.000225440000;+0.000636340000;-0.001116960000;+0.000268840000;+0.003029020000;+0.001461400000;
+1460470768.519;-0.000596560000;+0.000099260000;+0.001259840000;+0.001019020000;+0.000424220000;+0.000502020000;+0.000495440000;+0.001246340000;-0.000996960000;+0.000338840000;+0.003409020000;+0.001531400000;
+1460470768.521;-0.000336560000;-0.000250740000;+0.000759840000;+0.001019020000;-0.000025780000;-0.000067980000;-0.000044560000;+0.001466340000;-0.000316960000;+0.001408840000;+0.001999020000;+0.001111400000;
+1460470768.523;-0.000026560000;-0.000440740000;+0.000309840000;+0.001019020000;+0.000424220000;-0.000297980000;+0.000185440000;+0.001246340000;-0.000156960000;+0.001218840000;+0.000779020000;+0.000471400000;
+1460470768.525;+0.000083440000;-0.000630740000;+0.000649840000;+0.000409020000;+0.000164220000;+0.000122020000;+0.000765440000;+0.000016340000;+0.000183040000;+0.000458840000;+0.000389020000;+0.000161400000;
+1460470768.527;-0.000066560000;+0.000129260000;+0.000759840000;+0.000339020000;+0.000654220000;+0.000922020000;+0.001525440000;-0.000363660000;+0.000833040000;+0.000188840000;+0.000199020000;-0.000448600000;
+1460470768.529;-0.000066560000;+0.000399260000;+0.000839840000;+0.000029020000;+0.001614220000;+0.000852020000;+0.000305440000;+0.000216340000;+0.001743040000;+0.000538840000;-0.000750980000;-0.000638600000;
+1460470768.531;+0.000203440000;-0.000400740000;+0.000149840000;+0.000529020000;+0.001074220000;+0.000852020000;-0.000574560000;-0.000323660000;+0.000673040000;-0.000991160000;-0.000940980000;-0.000678600000;
+1460470768.533;+0.000733440000;+0.000399260000;-0.000460160000;+0.000639020000;+0.001574220000;+0.000392020000;-0.000074560000;-0.000363660000;-0.000506960000;-0.000691160000;-0.001590980000;-0.001398600000;
+1460470768.535;+0.000203440000;+0.001159260000;+0.000039840000;+0.001139020000;+0.000844220000;+0.001002020000;+0.000035440000;-0.000783660000;-0.000576960000;+0.000038840000;-0.002540980000;-0.001708600000;
+1460470768.537;-0.000296560000;+0.001199260000;-0.000530160000;+0.001819020000;+0.000504220000;+0.001002020000;-0.000264560000;-0.001043660000;-0.000196960000;-0.000841160000;-0.003730980000;-0.001168600000;
+1460470768.539;+0.000773440000;+0.000439260000;-0.001410160000;+0.001749020000;-0.000675780000;+0.000042020000;-0.000914560000;-0.000473660000;+0.000263040000;-0.000911160000;-0.004070980000;-0.001438600000;
+1460470768.541;+0.000883440000;+0.000929260000;-0.001830160000;+0.002359020000;-0.001445780000;+0.000162020000;-0.001374560000;+0.000476340000;+0.000483040000;-0.000651160000;-0.003650980000;-0.001588600000;
+1460470768.543;+0.000853440000;+0.000519260000;-0.001410160000;+0.001939020000;-0.001635780000;+0.000202020000;-0.000234560000;+0.000136340000;-0.000086960000;-0.000991160000;-0.003880980000;-0.001018600000;
+1460470768.545;+0.000273440000;+0.000779260000;-0.000760160000;+0.001709020000;-0.000795780000;+0.000082020000;-0.000044560000;-0.000593660000;-0.000126960000;-0.000911160000;-0.003340980000;-0.000528600000;
+1460470768.547;+0.001883440000;+0.000059260000;-0.001110160000;+0.001139020000;+0.000394220000;+0.001042020000;+0.000305440000;-0.002043660000;-0.000046960000;-0.000491160000;-0.003730980000;-0.000528600000;
+1460470768.549;+0.001493440000;-0.000250740000;-0.000270160000;+0.000989020000;-0.000185780000;+0.001302020000;-0.000384560000;-0.002303660000;-0.000126960000;-0.000611160000;-0.003120980000;+0.000161400000;
+1460470768.551;+0.001073440000;+0.000249260000;-0.000420160000;+0.001899020000;-0.001325780000;+0.000042020000;-0.001144560000;-0.002003660000;-0.000236960000;-0.000571160000;-0.003120980000;+0.000351400000;
+1460470768.553;+0.001383440000;+0.000899260000;-0.000650160000;+0.001439020000;-0.000865780000;+0.000162020000;-0.000724560000;-0.002003660000;-0.000926960000;-0.000571160000;-0.001480980000;+0.000081400000;
+1460470768.555;+0.001423440000;+0.000289260000;-0.000880160000;+0.000339020000;+0.000004220000;+0.000242020000;-0.000804560000;-0.003333660000;-0.001686960000;-0.000231160000;-0.000640980000;+0.000121400000;
+1460470768.557;+0.000923440000;+0.000549260000;-0.000690160000;+0.001179020000;-0.000675780000;+0.000162020000;-0.000954560000;-0.002763660000;-0.002296960000;-0.000301160000;-0.000290980000;+0.000201400000;
+1460470768.559;+0.001003440000;+0.000319260000;+0.000339840000;+0.001939020000;-0.000565780000;+0.000772020000;-0.000074560000;-0.002803660000;-0.002146960000;+0.001028840000;-0.000560980000;-0.000028600000;
+1460470768.561;+0.001883440000;+0.000059260000;+0.001069840000;+0.001439020000;+0.000614220000;+0.000962020000;-0.001144560000;-0.000553660000;-0.000926960000;+0.001598840000;-0.000180980000;+0.000081400000;
+1460470768.563;+0.002143440000;-0.000480740000;+0.000689840000;+0.000789020000;+0.000394220000;+0.000502020000;-0.002104560000;-0.000243660000;-0.000806960000;+0.002018840000;+0.001039020000;+0.000241400000;
+1460470768.565;+0.000813440000;+0.000019260000;+0.001409840000;+0.000909020000;+0.000424220000;+0.000162020000;-0.001684560000;-0.000053660000;-0.000616960000;+0.001408840000;+0.001689020000;+0.000661400000;
+1460470768.567;+0.000963440000;-0.000860740000;+0.001029840000;+0.001709020000;-0.000145780000;+0.000202020000;-0.000804560000;+0.000216340000;-0.000806960000;+0.001408840000;+0.002149020000;+0.000891400000;
+1460470768.569;+0.001653440000;-0.001700740000;+0.000229840000;+0.000569020000;+0.000394220000;-0.000297980000;-0.000194560000;-0.000473660000;-0.000386960000;+0.001678840000;+0.001999020000;+0.000731400000;
+1460470768.571;+0.001263440000;-0.001430740000;+0.000949840000;-0.000620980000;+0.001154220000;-0.000177980000;-0.001144560000;+0.000326340000;+0.000333040000;+0.001368840000;+0.002339020000;+0.000771400000;
+1460470768.573;+0.001533440000;-0.001890740000;+0.000759840000;-0.000730980000;+0.000354220000;+0.000852020000;-0.000994560000;+0.000786340000;+0.000643040000;+0.001148840000;+0.003029020000;+0.000621400000;
+1460470768.575;+0.001723440000;-0.002190740000;+0.000719840000;-0.000880980000;-0.000635780000;+0.000202020000;-0.000684560000;+0.001466340000;+0.000753040000;+0.000648840000;+0.002639020000;+0.001111400000;
+1460470768.577;+0.001953440000;-0.001430740000;+0.000839840000;-0.001040980000;+0.000124220000;-0.000907980000;-0.001604560000;+0.001436340000;+0.000453040000;+0.001568840000;+0.001769020000;+0.001041400000;
+1460470768.579;+0.002643440000;-0.001620740000;+0.000039840000;-0.001000980000;+0.001074220000;-0.000637980000;-0.000384560000;+0.000976340000;+0.000293040000;+0.002018840000;+0.001459020000;+0.000201400000;
+1460470768.581;+0.002183440000;-0.001200740000;-0.000000160000;-0.001040980000;+0.001684220000;+0.000122020000;-0.000154560000;+0.000436340000;+0.001213040000;+0.000878840000;+0.001609020000;+0.000281400000;
+1460470768.583;+0.001843440000;-0.001090740000;-0.000150160000;-0.001880980000;+0.001114220000;-0.000337980000;-0.000154560000;+0.000556340000;+0.001443040000;+0.000268840000;+0.000509020000;+0.000541400000;
+1460470768.585;+0.000883440000;-0.000400740000;+0.000109840000;-0.001460980000;+0.000844220000;+0.000162020000;+0.000835440000;+0.000176340000;+0.001673040000;-0.000231160000;+0.001269020000;+0.001571400000;
+1460470768.587;+0.001233440000;-0.000820740000;-0.000650160000;-0.002300980000;+0.001424220000;-0.000107980000;+0.001145440000;+0.000246340000;-0.000046960000;+0.000568840000;+0.000699020000;+0.001421400000;
